fid;alt;ru;cwb_2020;cwb_2021;cwb_2022;cwb_2023;cwb_2024;cwb_2025
13510;377.04001;1;-400.27368;-139.20783;-594.53245;-397.81715;33.5878;230.8
13511;428.66;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13512;692.23999;1;-285.15332;51.34321;-541.96666;-329.09947;106.90688;244.2
13513;409.72;1;-348.21361;-73.28499;-541.96666;-329.09947;106.90688;244.2
13514;354.39999;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;244.2
13515;355.39001;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13516;349.12;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13517;362.89999;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13518;357.85001;1;-343.64564;-84.69841;-561.81655;-377.71541;68.04338;155.89999
13519;457.70001;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13520;746.59003;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13521;463.28;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13522;483.60999;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13523;751.40002;1;-344.08684;-91.56932;-564.17576;-389.72407;60.68948;143.3
13524;474.70999;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13525;835.06;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13526;867.84998;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13527;684.58002;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13528;727.65002;1;-362.08115;-119.02134;-548.64529;-378.51528;79.26305;143.3
13529;858.19;1;-285.15332;51.34321;-541.96666;-329.09947;106.90688;244.2
13530;435.95001;1;-348.21361;-73.28499;-541.96666;-329.09947;106.90688;244.2
13531;488.89001;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;244.2
13532;437.70999;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13533;381.60001;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13534;488.10999;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13535;400.47;1;-343.64564;-84.69841;-561.81655;-377.71541;68.04338;155.89999
13536;519.66998;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13537;890.87;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13538;719.16998;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13539;509.89001;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13540;403.32999;1;-344.08684;-91.56932;-564.17576;-389.72407;60.68948;143.3
13541;439.42001;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13542;536.69;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13543;568.95001;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13544;547.45001;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13545;753.96002;1;-362.08115;-119.02134;-548.64529;-378.51528;79.26305;143.3
13546;814.23999;1;-285.15332;51.34321;-527.31984;-305.72191;131.96592;244.2
13547;855.5;1;-348.21361;-73.28499;-527.31984;-305.72191;131.96592;244.2
13548;829.08002;1;-348.21361;-73.28499;-548.49496;-359.41297;87.46514;244.2
13549;607.53998;1;-348.21361;-73.28499;-548.49496;-359.41297;87.46514;155.89999
13550;870.25;1;-348.21361;-73.28499;-548.49496;-359.41297;87.46514;155.89999
13551;783.25;1;-348.21361;-73.28499;-548.49496;-359.41297;87.46514;155.89999
13552;879.21002;1;-343.64564;-84.69841;-548.49496;-359.41297;87.46514;155.89999
13553;1018.12;1;-343.64564;-84.69841;-553.88096;-377.4785;73.54659;155.89999
13554;1049.13;1;-343.64564;-84.69841;-553.88096;-377.4785;73.54659;155.89999
13555;1042.32996;1;-343.64564;-84.69841;-553.88096;-377.4785;73.54659;155.89999
13556;1087.62;1;-343.64564;-84.69841;-553.88096;-377.4785;73.54659;155.89999
13557;901.42999;1;-344.08684;-91.56932;-553.88096;-377.4785;73.54659;143.3
13558;724.17999;1;-344.08684;-91.56932;-544.04701;-371.70135;86.13278;143.3
13559;544.59003;1;-344.08684;-91.56932;-544.04701;-371.70135;86.13278;143.3
13560;656.34998;1;-344.08684;-91.56932;-544.04701;-371.70135;86.13278;143.3
13561;595.90997;1;-344.08684;-91.56932;-544.04701;-371.70135;86.13278;143.3
13562;651.84998;1;-362.08115;-119.02134;-544.04701;-371.70135;86.13278;143.3
13563;739.01001;1;-285.15332;51.34321;-541.96666;-329.09947;106.90688;244.2
13564;632.60999;1;-348.21361;-73.28499;-541.96666;-329.09947;106.90688;244.2
13565;583.79999;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;244.2
13566;479.06;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13567;537.10999;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13568;499.39999;1;-348.21361;-73.28499;-561.81655;-377.71541;68.04338;155.89999
13569;643.62;1;-343.64564;-84.69841;-561.81655;-377.71541;68.04338;155.89999
13570;726.67999;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13571;709.29999;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13572;979.88;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13573;856.71002;1;-343.64564;-84.69841;-564.17576;-389.72407;60.68948;155.89999
13574;758.03998;1;-344.08684;-91.56932;-564.17576;-389.72407;60.68948;143.3
13575;694.94;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13576;452.01001;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13577;458.39001;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13578;773.94;1;-344.08684;-91.56932;-548.64529;-378.51528;79.26305;143.3
13579;945.38;1;-362.08115;-119.02134;-548.64529;-378.51528;79.26305;143.3
13580;1008.25;1;-363.88474;-114.48205;-548.64529;-378.51528;79.26305;143.3
13581;910.91998;1;-363.88474;-114.48205;-548.64529;-378.51528;79.26305;143.3
13582;684.27002;1;-363.88474;-114.48205;-548.64529;-378.51528;79.26305;143.3
13583;678.77002;1;-363.88474;-114.48205;-548.64529;-378.51528;79.26305;143.3
13584;785.15997;1;-363.88474;-114.48205;-564.17576;-389.72407;60.68948;143.3
13585;571.15997;1;-381.24343;-132.28833;-564.17576;-389.72407;60.68948;155.89999
13586;483.48999;1;-381.24343;-132.28833;-564.17576;-389.72407;60.68948;155.89999
13587;360.14001;1;-381.24343;-132.28833;-564.17576;-389.72407;60.68948;155.89999
13588;519.44;1;-381.24343;-132.28833;-564.17576;-389.72407;60.68948;155.89999
13589;330.69;1;-381.24343;-132.28833;-561.81655;-377.71541;68.04338;155.89999
13590;322.60999;1;-376.9314;-115.46485;-561.81655;-377.71541;68.04338;155.89999
13591;296.45999;1;-376.9314;-115.46485;-561.81655;-377.71541;68.04338;155.89999
13592;303.64001;1;-376.9314;-115.46485;-561.81655;-377.71541;68.04338;155.89999
13593;311.48999;1;-376.9314;-115.46485;-561.81655;-377.71541;68.04338;244.2
13594;320.32001;1;-376.9314;-115.46485;-541.96666;-329.09947;106.90688;244.2
13595;550.62;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13596;417.54001;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13597;356.63;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13598;479.64999;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13599;415.47;1;-355.86768;-86.74238;-527.46917;-302.94782;141.49068;244.2
13600;500.19;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;244.2
13601;645.63;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;122.9
13602;618.91998;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;122.9
13603;827.23999;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;122.9
13604;553.90997;1;-311.02968;0.51168;-494.4336;-251.46428;198.07035;122.9
13605;558.90002;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13606;746.39001;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13607;967.90002;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13608;1164.51001;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13609;1365.30005;1;-286.01989;41.05448;-453.04598;-194.68563;266.07382;-86.5
13610;1323.57996;1;-219.28322;128.54401;-453.04598;-194.68563;266.07382;-86.5
13611;1040.34998;1;-363.88474;-114.48205;-486.96664;-312.64908;163.27392;84.1
13612;889.97998;1;-363.88474;-114.48205;-486.96664;-312.64908;163.27392;84.1
13613;754.57001;1;-363.88474;-114.48205;-486.96664;-312.64908;163.27392;84.1
13614;1064.47998;1;-363.88474;-114.48205;-486.96664;-312.64908;163.27392;84.1
13615;680.91998;1;-363.88474;-114.48205;-579.39698;-416.81514;26.43092;84.1
13616;579.34998;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13617;922.96002;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13618;498.72;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13619;323.59;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13620;380.54001;1;-381.24343;-132.28833;-579.90608;-411.49926;28.22644;270.79999
13621;755.46002;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;270.79999
13622;796.13;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;270.79999
13623;787.5;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;270.79999
13624;947.90997;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;230.8
13625;1009.27002;1;-376.9314;-115.46485;-540.36228;-401.03443;35.06138;230.8
13626;670.94;1;-355.86768;-86.74238;-540.36228;-401.03443;35.06138;230.8
13627;475.67999;1;-355.86768;-86.74238;-540.36228;-401.03443;35.06138;230.8
13628;666.13;1;-355.86768;-86.74238;-540.36228;-401.03443;35.06138;230.8
13629;685.57001;1;-355.86768;-86.74238;-540.36228;-401.03443;35.06138;230.8
13630;748.39001;1;-355.86768;-86.74238;-542.86722;-327.03662;114.06161;230.8
13631;766.38;1;-311.02968;0.51168;-542.86722;-327.03662;114.06161;230.8
13632;809.51001;1;-311.02968;0.51168;-542.86722;-327.03662;114.06161;194.10001
13633;696.72998;1;-311.02968;0.51168;-542.86722;-327.03662;114.06161;194.10001
13634;665.47998;1;-311.02968;0.51168;-542.86722;-327.03662;114.06161;194.10001
13635;916.83002;1;-311.02968;0.51168;-489.56588;-242.57414;199.70021;194.10001
13636;1271;1;-286.01989;41.05448;-489.56588;-242.57414;199.70021;194.10001
13637;1017.66998;1;-286.01989;41.05448;-489.56588;-242.57414;199.70021;194.10001
13638;859.20001;1;-286.01989;41.05448;-489.56588;-242.57414;199.70021;194.10001
13639;1099.21997;1;-286.01989;41.05448;-489.56588;-242.57414;199.70021;194.10001
13640;1152.19995;1;-286.01989;41.05448;-425.99819;-159.23307;299.27931;61.8
13641;551.57001;1;-355.86768;-86.74238;-540.36228;-401.03443;35.06138;230.8
13642;512.13;1;-355.86768;-86.74238;-540.36228;-401.03443;35.06138;230.8
13643;559.20001;1;-355.86768;-86.74238;-540.36228;-401.03443;35.06138;230.8
13644;681.76001;1;-376.9314;-115.46485;-540.36228;-401.03443;35.06138;230.8
13645;682.65997;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;230.8
13646;596.53003;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;270.79999
13647;619.5;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;270.79999
13648;399.10999;1;-376.9314;-115.46485;-579.90608;-411.49926;28.22644;270.79999
13649;297.70999;1;-381.24343;-132.28833;-579.90608;-411.49926;28.22644;270.79999
13650;595.91998;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13651;564.29999;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13652;610.10999;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13653;734.89001;1;-381.24343;-132.28833;-579.39698;-416.81514;26.43092;270.79999
13654;843.84998;1;-363.88474;-114.48205;-579.39698;-416.81514;26.43092;84.1
13655;831.42999;1;-363.88474;-114.48205;-486.96664;-312.64908;163.27392;84.1
13656;853.08002;1;-363.88474;-114.48205;-486.96664;-312.64908;163.27392;84.1
13657;1082.13;1;-363.88474;-114.48205;-486.96664;-312.64908;163.27392;84.1
13658;697.14001;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13659;617.53998;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13660;596.22998;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13661;551.39001;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13662;423.76999;1;-400.27368;-139.20783;-540.36228;-401.03443;35.06138;230.8
13663;399.39001;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;230.8
13664;504.57999;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;270.79999
13665;566.95001;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;270.79999
13666;529.84998;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;270.79999
13667;274.32999;1;-402.71756;-154.75964;-579.90608;-411.49926;28.22644;270.79999
13668;430.39001;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13669;539.47998;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13670;473.07001;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13671;721.35999;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13672;1068.38;1;-386.88997;-140.99768;-579.39698;-416.81514;26.43092;84.1
13673;1178.87;1;-386.88997;-140.99768;-486.96664;-312.64908;163.27392;84.1
13674;1035.56995;1;-386.88997;-140.99768;-486.96664;-312.64908;163.27392;84.1
13675;1353.44995;1;-386.88997;-140.99768;-579.39698;-416.81514;26.43092;84.1
13676;837.46002;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13677;632.60999;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13678;487.37;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13679;390.57999;1;-402.71756;-154.75964;-579.39698;-416.81514;26.43092;270.79999
13680;294.62;1;-402.71756;-154.75964;-579.90608;-411.49926;28.22644;270.79999
13681;320.32999;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;270.79999
13682;321.10001;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;270.79999
13683;439.25;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;270.79999
13684;414.53;1;-400.27368;-139.20783;-579.90608;-411.49926;28.22644;230.8
13685;498.67999;1;-400.27368;-139.20783;-540.36228;-401.03443;35.06138;230.8
13686;670.95001;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13687;692.79999;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13688;688.75;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13689;709.17999;1;-377.15981;-103.60769;-540.36228;-401.03443;35.06138;230.8
13690;745.58002;1;-377.15981;-103.60769;-542.86722;-327.03662;114.06161;230.8
13691;655.96002;1;-341.63621;-34.00777;-542.86722;-327.03662;114.06161;230.8
13692;546.38;1;-341.63621;-34.00777;-542.86722;-327.03662;114.06161;194.10001
13693;776.84998;1;-341.63621;-34.00777;-542.86722;-327.03662;114.06161;194.10001
13694;1177.55005;1;-386.88997;-140.99768;-615.32307;-443.67461;-0.65209;84.1
13695;1047.69995;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13696;603.47998;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13697;394.13;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13698;343.54001;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13699;253.24001;1;-402.71756;-154.75964;-611.6274;-431.56832;5.65434;270.79999
13700;303.53;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;270.79999
13701;403.12;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;270.79999
13702;416.09;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;270.79999
13703;507.13;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;230.8
13704;540.38;1;-400.27368;-139.20783;-594.53245;-397.81715;33.5878;230.8
13705;556.16998;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13706;597.60999;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13707;447.72;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13708;551.09003;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13709;800.60999;1;-377.15981;-103.60769;-574.93882;-358.1313;77.87158;230.8
13710;565.59998;1;-341.63621;-34.00777;-574.93882;-358.1313;77.87158;230.8
13711;586.82001;1;-341.63621;-34.00777;-574.93882;-358.1313;77.87158;194.10001
13712;1026.18005;1;-386.88997;-140.99768;-615.32307;-443.67461;-0.65209;84.1
13713;1156.67004;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13714;685.77002;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13715;405.94;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13716;338.64999;1;-402.71756;-154.75964;-615.32307;-443.67461;-0.65209;270.79999
13717;253.41;1;-402.71756;-154.75964;-611.6274;-431.56832;5.65434;270.79999
13718;387.85999;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;270.79999
13719;559.81;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;270.79999
13720;513.67999;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;270.79999
13721;585.71997;1;-400.27368;-139.20783;-611.6274;-431.56832;5.65434;230.8
13722;521.71997;1;-400.27368;-139.20783;-594.53245;-397.81715;33.5878;230.8
13723;467.62;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13724;570.77002;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13725;526.31;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13726;543.53998;1;-377.15981;-103.60769;-594.53245;-397.81715;33.5878;230.8
13727;606.16998;1;-377.15981;-103.60769;-574.93882;-358.1313;77.87158;230.8
13728;570.47998;1;-341.63621;-34.00777;-574.93882;-358.1313;77.87158;230.8
13729;601.15002;1;-264.19475;56.15734;-507.69243;-275.17739;172.80234;-49.7
13730;562.23999;1;-264.19475;56.15734;-507.69243;-275.17739;172.80234;-49.7
13731;494.57001;1;-264.19475;56.15734;-507.69243;-275.17739;172.80234;147
13732;419.95001;1;-296.69266;10.99514;-507.69243;-275.17739;172.80234;147
13733;392.63;1;-296.69266;10.99514;-527.31984;-305.72191;131.96592;147
13734;376.29999;1;-296.69266;10.99514;-527.31984;-305.72191;131.96592;147
13735;698.09003;1;-296.69266;10.99514;-527.31984;-305.72191;131.96592;147
13736;839.69;1;-296.69266;10.99514;-527.31984;-305.72191;131.96592;147
13737;855.63;1;-334.00144;-56.89296;-527.31984;-305.72191;131.96592;147
13738;1008.33002;1;-334.00144;-56.89296;-548.49496;-359.41297;87.46514;147
13739;1366.78003;1;-219.28322;128.54401;-453.04598;-194.68563;266.07382;-86.5
13740;1371.62;1;-286.01989;41.05448;-453.04598;-194.68563;266.07382;-86.5
13741;1407.5;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13742;1178.92004;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13743;803.92999;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13744;617.13;1;-286.01989;41.05448;-494.4336;-251.46428;198.07035;122.9
13745;542.56;1;-311.02968;0.51168;-494.4336;-251.46428;198.07035;122.9
13746;479.85001;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;122.9
13747;461.34;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;122.9
13748;499.73999;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;122.9
13749;559.65002;1;-311.02968;0.51168;-527.46917;-302.94782;141.49068;244.2
13750;513.58002;1;-355.86768;-86.74238;-527.46917;-302.94782;141.49068;244.2
13751;473.10001;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13752;463.41;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13753;369.26999;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13754;624.34003;1;-355.86768;-86.74238;-541.96666;-329.09947;106.90688;244.2
13755;553.90002;1;-376.9314;-115.46485;-541.96666;-329.09947;106.90688;244.2
13756;229.46001;1;-659.04444;-582.21827;-897.51471;-747.42898;-413.99812;-327.60001
13757;417.56;1;-645.52444;-571.63129;-883.45515;-701.98019;-360.77753;-385.39999
13758;309.45001;1;-645.52444;-571.63129;-897.51471;-747.42898;-413.99812;-327.60001
13759;219.41;1;-659.04444;-582.21827;-897.51471;-747.42898;-413.99812;-327.60001
13760;188.48;1;-659.04444;-582.21827;-897.51471;-747.42898;-413.99812;-327.60001
13761;297.60999;1;-637.43652;-564.57725;-893.62579;-648.59334;-301.60472;-385.39999
13762;313.09;1;-645.52444;-571.63129;-893.62579;-648.59334;-301.60472;-385.39999
13763;246.31;1;-645.52444;-571.63129;-905.20823;-721.02665;-443.83229;-327.60001
